book_id,rating,title,user
17722973,5,"The Enchantress Returns (The Land of Stories, #2)",2013
20549446,5,Mix It Up!,2013
20821124,5,Once Upon an Alphabet: Short Stories for All the Letters,2013
590524,5,Little Bear's Visit,2013
15926775,5,Sophie's Squash,2013
766955,5,"Click, Clack, Moo: Cows That Type",2013
624744,5,"Leonardo, the Terrible Monster",2013
11607446,5,"The Wishing Spell (The Land of Stories, #1)",2013
13546400,5,Olivia and the Fairy Princesses,2013
28210996,5,I Dissent: Ruth Bader Ginsburg Makes Her Mark,2014
17290220,5,"Rosie Revere, Engineer",2014
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,2014
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2014
68653,5,Dinosaurs,2014
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,2014
28818766,5,The Journey,2014
18570357,5,What Do You Do with an Idea?,2014
28507895,5,"Ada Twist, Scientist",2014
15818288,5,An Awesome Book of Love!,2014
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2015
9719761,5,Charlie the Ranch Dog,2015
18769849,5,My Pet Book,2015
6871646,4,Pete the Cat: I Love My White Shoes,2015
37186,4,The Miraculous Journey of Edward Tulane,2015
23772,4,Green Eggs and Ham,2015
1146002,4,What! Cried Granny,2015
263728,4,Clifford's Family,2015
615232,4,Clifford's Puppy Days,2015
615244,4,Clifford The Small Red Puppy,2015
29279220,5,Madeline Finn and the Library Dog,2016
20670612,5,"The Youngest Marcher: The Story of Audrey Faye Hendricks, a Young Civil Rights Activist",2016
18465502,5,Tuesday Tucks Me In: The Loyal Bond between a Soldier and his Service Dog,2016
23528363,5,The Only Child,2016
23281919,5,Circus Mirandus,2016
16059319,5,Sing,2016
23310161,4,The Day the Crayons Came Home,2016
11387515,4,Wonder (Wonder #1),2016
20949046,4,Maddi's Fridge,2016
8999818,4,"I Broke My Trunk! (Elephant & Piggie, #14)",2016
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,2017
18570357,5,What Do You Do with an Idea?,2017
25785760,5,"Ida, Always",2017
18528005,5,The Lion and the Bird,2017
28863276,5,You Belong Here,2017
370493,5,The Giving Tree,2017
127179,5,Library Lion,2017
301141,5,"Lost and Found (The Boy, #2)",2017
24633190,5,Strictly No Elephants,2017
23742842,5,The Wonderful Things You Will Be,2017
17165888,5,The Animal Book,2018
28114578,5,Animals by the Numbers: A Book of Infographics,2018
11387515,5,Wonder (Wonder #1),2018
25241633,5,Counting Lions: Portraits from the Wild,2018
28814845,5,"Return (Journey Trilogy, #3)",2018
31277777,5,Lost and Found Cat : The True Story of Kunkush's Incredible Journey,2018
18295821,5,The Adventures of Beekle: The Unimaginary Friend,2018
13591670,5,Unspoken: A Story from the Underground Railroad,2018
20696727,5,The Right Word: Roget and His Thesaurus,2018
23167689,5,Trombone Shorty,2018
194870,5,The Complete Adventures of Peter Rabbit,2019
334818,5,Miss Rumphius,2019
3579,5,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",2019
821000,5,"Now We Are Six (Winnie-the-Pooh, #4)",2019
113946,5,How the Grinch Stole Christmas!,2019
301736,5,Guess How Much I Love You,2019
19330,5,The Complete Tales,2019
30118,5,A Light in the Attic,2019
30120,5,Falling Up,2019
328439,5,I Am a Bunny,2019
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2020
532069,5,Pink and Say,2020
11387515,5,Wonder (Wonder #1),2020
113946,5,How the Grinch Stole Christmas!,2020
858586,5,The Library,2020
30119,5,Where the Sidewalk Ends,2020
125507,5,The True Story of the 3 Little Pigs,2020
420282,5,The Polar Express,2020
191113,5,Don't Let the Pigeon Drive the Bus!,2020
515905,5,"Knuffle Bunny Too: A Case of Mistaken Identity (Knuffle Bunny, #2)",2020
30118,5,A Light in the Attic,2021
30119,5,Where the Sidewalk Ends,2021
25776235,5,"Of Mice and Magic (Hamster Princess, #2)",2021
19543,5,Where the Wild Things Are,2021
22504710,5,Castle Hangnail,2021
1374590,5,Little Witch,2021
219557,5,The Pushcart War,2021
6310,5,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",2021
420180,5,The Little White Horse,2021
409320,5,The Forgotten Door,2021
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2022
9677870,5,Press Here,2022
11387515,5,Wonder (Wonder #1),2022
17262290,5,"Journey (Journey Trilogy, #1)",2022
25817074,5,All Rise for the Honorable Perry T. Cook,2022
20899295,5,"The Book Itch: Freedom, Truth, & Harlem's Greatest Bookstore",2022
22718699,5,Water is Water: A Book About the Water Cycle,2022
18349512,5,Here Comes the Easter Cat,2022
7268995,5,A Sick Day for Amos McGee,2022
33158525,5,Wishtree,2022
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2023
21535019,5,"The Long Haul (Diary of a Wimpy Kid, #9)",2023
23772,5,Green Eggs and Ham,2023
125507,5,The True Story of the 3 Little Pigs,2023
17733898,5,"Hard Luck (Diary of a Wimpy Kid, #8)",2023
13435621,5,"Captain Underpants and the Revolting Revenge of the Radioactive Robo-Boxers (Captain Underpants, #10)",2023
11777849,5,Bad Kitty for President,2023
17802191,5,"The Surprise Attack of Jabba the Puppett (Origami Yoda, #4)",2023
11254250,5,"Cabin Fever (Diary of a Wimpy Kid, #6)",2023
407429,5,The Stinky Cheese Man and Other Fairly Stupid Tales,2023
29102876,5,Grand Canyon,2024
28008112,5,Maxi's Secrets:,2024
34608694,5,She Persisted,2024
27247476,5,"The Thank You Book (Elephant & Piggie, #25)",2024
29101499,5,Beautiful,2024
27206444,5,Ada's Violin: The Story of the Recycled Orchestra of Paraguay,2024
27414384,5,Wish,2024
835010,5,The Keeping Quilt,2024
370493,5,The Giving Tree,2024
27414408,5,Finding Perfect,2024
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,2025
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2025
23310161,5,The Day the Crayons Came Home,2025
27247476,5,"The Thank You Book (Elephant & Piggie, #25)",2025
515904,5,"There is a Bird on Your Head! (Elephant & Piggie, #4)",2025
16101018,5,The Day the Crayons Quit,2025
11556479,5,The Duckling Gets a Cookie!?,2025
17846011,5,The Pigeon Needs a Bath!,2025
127179,5,Library Lion,2025
20821299,5,The Book with No Pictures,2025
9661136,5,"Should I Share My Ice Cream? (Elephant & Piggie, #15)",2026
23310161,5,The Day the Crayons Came Home,2026
21416421,5,"Waiting is Not Easy! (Elephant & Piggie, #22)",2026
16101018,5,The Day the Crayons Quit,2026
11233988,5,I Want My Hat Back,2026
332575,5,The Empty Pot (An Owlet Book),2026
370493,5,The Giving Tree,2026
113946,5,How the Grinch Stole Christmas!,2026
7784,5,The Lorax,2026
191139,5,"Oh, The Places You'll Go!",2026
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,2027
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2027
17846011,5,The Pigeon Needs a Bath!,2027
858590,5,The Gardener,2027
420282,5,The Polar Express,2027
191113,5,Don't Let the Pigeon Drive the Bus!,2027
18764221,5,"Completely Clementine (Clementine, #7)",2027
31456756,5,The Book of Mistakes,2027
9673436,5,The Invention of Hugo Cabret,2027
20707134,5,What the Dinosaurs Did Last Night,2027
157993,5,The Little Prince,2028
19543,5,Where the Wild Things Are,2028
3636,5,"The Giver (The Giver, #1)",2028
24213,5,Alice's Adventures in Wonderland & Through the Looking-Glass,2028
17290220,4,"Rosie Revere, Engineer",2028
139656,4,"I Love You, Stinky Face",2028
315828,4,Popcorn,2028
23772,4,Green Eggs and Ham,2028
22521973,4,Last Stop on Market Street,2028
767680,4,If You Give a Mouse a Cookie,2028
23310161,5,The Day the Crayons Came Home,2029
27247476,5,"The Thank You Book (Elephant & Piggie, #25)",2029
11387515,5,Wonder (Wonder #1),2029
16101018,5,The Day the Crayons Quit,2029
6871646,5,Pete the Cat: I Love My White Shoes,2029
22693811,5,"The Penderwicks in Spring (The Penderwicks, #4)",2029
25745002,5,Mother Bruce,2029
7540259,5,Memoirs of a Goldfish,2029
22249668,5,Red: A Crayon's Story,2029
24611884,5,"The Odds of Getting Even (Tupelo Landing, #3)",2029
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2030
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,2030
7844798,5,"Can I Play Too? (Elephant & Piggie, #12)",2030
9661136,5,"Should I Share My Ice Cream? (Elephant & Piggie, #15)",2030
9677870,5,Press Here,2030
23310161,5,The Day the Crayons Came Home,2030
27247476,5,"The Thank You Book (Elephant & Piggie, #25)",2030
30312747,5,Not Quite Narwhal,2030
515904,5,"There is a Bird on Your Head! (Elephant & Piggie, #4)",2030
21416421,5,"Waiting is Not Easy! (Elephant & Piggie, #22)",2030
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2031
31702735,5,Ban This Book,2031
887573,5,Something From Nothing,2031
17140549,5,The Invisible Boy,2031
7784,5,The Lorax,2031
765654,5,Ish,2031
4948,5,The Very Hungry Caterpillar,2031
23772,5,Green Eggs and Ham,2031
13591670,5,Unspoken: A Story from the Underground Railroad,2031
22402972,5,Fish in a Tree,2031
1737205,5,Baby Dear (Little Golden Book),2032
900070,5,The Berenstain Bears Go to School,2032
17733898,5,"Hard Luck (Diary of a Wimpy Kid, #8)",2032
469521,5,Four Little Kittens,2032
702559,5,The Berenstain Bears Trick or Treat,2032
24612545,5,"I Survived the Joplin Tornado, 2011 (I Survived, #12)",2032
1451816,5,Franklin Goes to School,2032
1129315,5,The Berenstain Bears' Trouble at School,2032
9617764,5,You Are My Sunshine,2032
767765,5,Amelia Bedelia and the Baby,2032
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2033
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,2033
27247476,5,"The Thank You Book (Elephant & Piggie, #25)",2033
11387515,5,Wonder (Wonder #1),2033
30312747,5,Not Quite Narwhal,2033
21416421,5,"Waiting is Not Easy! (Elephant & Piggie, #22)",2033
17071967,5,I Hate Picture Books!,2033
13624190,5,"Let's Go for a Drive! (Elephant & Piggie, #18)",2033
37186,5,The Miraculous Journey of Edward Tulane,2033
20821299,5,The Book with No Pictures,2033
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2034
11387515,5,Wonder (Wonder #1),2034
887573,5,Something From Nothing,2034
301736,5,Guess How Much I Love You,2034
423156,5,King of the Wind: The Story of the Godolphin Arabian,2034
370493,4,The Giving Tree,2034
113946,4,How the Grinch Stole Christmas!,2034
7784,4,The Lorax,2034
22917,4,The Complete Grimm's Fairy Tales,2034
23772,4,Green Eggs and Ham,2034
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2035
29279220,5,Madeline Finn and the Library Dog,2035
11387515,5,Wonder (Wonder #1),2035
16101018,5,The Day the Crayons Quit,2035
17262290,5,"Journey (Journey Trilogy, #1)",2035
20821299,5,The Book with No Pictures,2035
858586,5,The Library,2035
30119,5,Where the Sidewalk Ends,2035
157993,5,The Little Prince,2035
18764221,5,"Completely Clementine (Clementine, #7)",2035
328802,5,Totto-chan: The Little Girl at the Window,2036
19543,5,Where the Wild Things Are,2036
18228566,4,Puddle Pug,2036
22236651,4,Bunnies!!!,2036
17492,4,"The Island of Adventure (Adventure, #1)",2036
735718,4,"The Mountain of Adventure (Adventure, #5)",2036
147029,4,If I Ran the Zoo,2036
45181,4,"Five Children and It (Five Children, #1)",2036
1383143,4,"Kristy and the Copycat (The Baby-Sitters Club, #74)",2036
5,3,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2036
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2037
11233988,5,I Want My Hat Back,2037
280313,5,The Rough-Face Girl,2037
370493,5,The Giving Tree,2037
113946,5,How the Grinch Stole Christmas!,2037
37186,5,The Miraculous Journey of Edward Tulane,2037
20694,5,"Julius, the Baby of the World",2037
7268995,5,A Sick Day for Amos McGee,2037
767680,5,If You Give a Mouse a Cookie,2037
826585,5,If You Give a Pig a Pancake,2037
6871646,5,Pete the Cat: I Love My White Shoes,2038
127179,5,Library Lion,2038
30118,5,A Light in the Attic,2038
37186,5,The Miraculous Journey of Edward Tulane,2038
9673436,5,The Invention of Hugo Cabret,2038
1703186,5,Chester,2038
9822,5,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",2038
3636,5,"The Giver (The Giver, #1)",2038
357664,5,Because of Winn-Dixie,2038
7747422,4,It's a Book,2038
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2039
19330,5,The Complete Tales,2039
2159564,5,Frosty the Snowman,2039
437885,5,Frosty the Snowman (Frosty the Snowman),2039
1215290,5,Rudolph the Red-Nosed Reindeer,2039
1298205,5,Dumbo: A Little Golden Book,2039
142092,5,Owen and Mzee: The True Story of a Remarkable Friendship,2039
437902,5,Hachiko Waits,2039
140130,5,The Three Bears,2039
10336,5,The Last of the Really Great Whangdoodles,2039
19543,5,Where the Wild Things Are,2040
9822,5,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",2040
133612,5,Bats at the Beach,2040
233818,5,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",2040
5,4,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2040
3579,4,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",2040
370493,4,The Giving Tree,2040
113946,4,How the Grinch Stole Christmas!,2040
7784,4,The Lorax,2040
30118,4,A Light in the Attic,2040
332575,5,The Empty Pot (An Owlet Book),2041
765281,5,Lady and the Tramp,2041
682920,5,"The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear",2041
23772,5,Green Eggs and Ham,2041
138798,5,Because a Little Bug Went Ka-choo!,2041
900070,5,The Berenstain Bears Go to School,2041
826585,5,If You Give a Pig a Pancake,2041
828391,5,Robert the Rose Horse,2041
144006,5,Dinotopia: A Land Apart from Time,2041
857501,5,"Hand, Hand, Fingers, Thumb",2041
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2042
17290220,5,"Rosie Revere, Engineer",2042
18570357,5,What Do You Do with an Idea?,2042
23310161,5,The Day the Crayons Came Home,2042
16101018,5,The Day the Crayons Quit,2042
6871646,5,Pete the Cat: I Love My White Shoes,2042
11233988,5,I Want My Hat Back,2042
13588082,5,Each Kindness,2042
12875557,5,Pete the Cat and His Four Groovy Buttons,2042
17262290,5,"Journey (Journey Trilogy, #1)",2042
129771,5,The Other Side,2043
532069,5,Pink and Say,2043
315882,5,Henry's Freedom Box: A True Story from the Underground Railroad,2043
9677870,5,Press Here,2043
11387515,5,Wonder (Wonder #1),2043
280313,5,The Rough-Face Girl,2043
113946,5,How the Grinch Stole Christmas!,2043
301736,5,Guess How Much I Love You,2043
7783920,5,"Because of Mr. Terupt (Mr. Terupt, #1)",2043
774012,5,Actual Size,2043
317862,5,Bringing the Rain to Kapiti Plain: A Nandi Tale,2044
28818713,5,Archie Snufflekins Oliver Valentine Cupcake Tiberius Cat,2044
169587,5,Frida,2044
22632295,5,Good Night Yoga: A Pose-by-Pose Bedtime Story,2044
22725321,5,The New Small Person,2044
18668476,5,The Numberlys,2044
8220585,5,"Me, Frida",2044
13215,4,Life Doesn't Frighten Me,2044
110962,4,The Magic School Bus On the Ocean Floor,2044
4948,4,The Very Hungry Caterpillar,2044
370493,5,The Giving Tree,2045
301736,5,Guess How Much I Love You,2045
7784,5,The Lorax,2045
420282,5,The Polar Express,2045
22750286,5,Sidewalk Flowers,2045
936503,5,Awake and Dreaming,2045
786256,5,Stellaluna,2045
19543,5,Where the Wild Things Are,2045
26586438,5,My Heart Fills with Happiness,2045
133526,5,Blueberries for Sal,2045
3118349,5,One,2046
23528363,5,The Only Child,2046
22718714,5,Boats for Papa,2046
22749711,5,Drum Dream Girl: How One Girl's Courage Changed Music,2046
22693815,5,"Families, Families, Families!",2046
10803786,5,I Had a Favorite Dress,2046
17352907,5,The Bear's Song,2046
12065943,5,Extra Yarn,2046
15799165,5,Bluebird,2046
13237232,5,"My Dad Is Big And Strong, BUT...: A Bedtime Story",2046
28818766,5,The Journey,2047
9677870,5,Press Here,2047
13260645,5,A Little Book of Sloth,2047
25893953,5,The Water Princess,2047
23742842,5,The Wonderful Things You Will Be,2047
25716588,5,Always Remember,2047
22718714,5,Boats for Papa,2047
31145029,5,What's Your Favorite Color?,2047
22521973,5,Last Stop on Market Street,2047
22635853,5,If You Plant a Seed,2047
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2048
11387515,5,Wonder (Wonder #1),2048
27414384,5,Wish,2048
370493,5,The Giving Tree,2048
27414408,5,Finding Perfect,2048
7783920,5,"Because of Mr. Terupt (Mr. Terupt, #1)",2048
25817074,5,All Rise for the Honorable Perry T. Cook,2048
30119,5,Where the Sidewalk Ends,2048
22402972,5,Fish in a Tree,2048
13414963,5,"Mr. Terupt Falls Again (Mr. Terupt, #2)",2048
191139,5,"Oh, The Places You'll Go!",2049
1010609,5,The Lady and the Lion: A Brothers Grimm Tale,2049
786256,5,Stellaluna,2049
3008,5,A Little Princess,2049
2998,5,The Secret Garden,2049
15991959,5,"Wednesdays in the Tower (Castle Glower, #2)",2049
352262,5,"How to Train Your Dragon (How to Train Your Dragon, #1)",2049
5,4,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2049
113946,4,How the Grinch Stole Christmas!,2049
30120,4,Falling Up,2049
24213,5,Alice's Adventures in Wonderland & Through the Looking-Glass,2050
83346,5,"Through the Looking-Glass, and What Alice Found There",2050
157993,4,The Little Prince,2050
6319,4,The BFG,2050
77390,4,"Anne of Avonlea (Anne of Green Gables, #2)",2050
3008,4,A Little Princess,2050
6327,4,The Witches,2050
9822,4,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",2050
2998,4,The Secret Garden,2050
3636,4,"The Giver (The Giver, #1)",2050
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2051
17290220,5,"Rosie Revere, Engineer",2051
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,2051
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,2051
28818766,5,The Journey,2051
16101018,5,The Day the Crayons Quit,2051
20949046,5,Maddi's Fridge,2051
11233988,5,I Want My Hat Back,2051
7784,5,The Lorax,2051
20821299,5,The Book with No Pictures,2051
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2052
1013383,5,The Gruffalo,2052
334818,5,Miss Rumphius,2052
280313,5,The Rough-Face Girl,2052
370493,5,The Giving Tree,2052
113946,5,How the Grinch Stole Christmas!,2052
7784,5,The Lorax,2052
30118,5,A Light in the Attic,2052
191139,5,"Oh, The Places You'll Go!",2052
1013382,5,The Snail and the Whale,2052
334818,5,Miss Rumphius,2053
23310161,5,The Day the Crayons Came Home,2053
370493,5,The Giving Tree,2053
7784,5,The Lorax,2053
30118,5,A Light in the Attic,2053
191139,5,"Oh, The Places You'll Go!",2053
96629,5,Hope for the Flowers,2053
710750,5,I Spy: A Book of Picture Riddles,2053
4948,5,The Very Hungry Caterpillar,2053
30119,5,Where the Sidewalk Ends,2053
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2054
370493,5,The Giving Tree,2054
113946,5,How the Grinch Stole Christmas!,2054
19330,5,The Complete Tales,2054
7784,5,The Lorax,2054
30118,5,A Light in the Attic,2054
191139,5,"Oh, The Places You'll Go!",2054
30120,5,Falling Up,2054
22917,5,The Complete Grimm's Fairy Tales,2054
1215290,5,Rudolph the Red-Nosed Reindeer,2054
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2055
280313,5,The Rough-Face Girl,2055
16074843,5,Of Giants and Ice (The Ever Afters #1),2055
9673436,5,The Invention of Hugo Cabret,2055
11607446,5,"The Wishing Spell (The Land of Stories, #1)",2055
83369,5,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",2055
17376583,5,"Switch (Savvy, #3)",2055
6545536,5,"The Emperor's Code (The 39 Clues, #8)",2055
15991959,5,"Wednesdays in the Tower (Castle Glower, #2)",2055
38709,5,"Holes (Holes, #1)",2055
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2056
22889878,5,"Sex is a Funny Word: A Book about Bodies, Feelings, and YOU",2056
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2056
23310161,5,The Day the Crayons Came Home,2056
515904,5,"There is a Bird on Your Head! (Elephant & Piggie, #4)",2056
16101018,5,The Day the Crayons Quit,2056
6871646,5,Pete the Cat: I Love My White Shoes,2056
11233988,5,I Want My Hat Back,2056
12875557,5,Pete the Cat and His Four Groovy Buttons,2056
17846011,5,The Pigeon Needs a Bath!,2056
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2057
7784,5,The Lorax,2057
23772,5,Green Eggs and Ham,2057
191113,5,Don't Let the Pigeon Drive the Bus!,2057
46677,5,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2057
624744,5,"Leonardo, the Terrible Monster",2057
133526,5,Blueberries for Sal,2057
886512,5,Jamberry,2057
6327,5,The Witches,2057
899602,5,Are You My Mother? (Beginner Books B-18),2057
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2058
25785760,5,"Ida, Always",2058
29279220,5,Madeline Finn and the Library Dog,2058
11387515,5,Wonder (Wonder #1),2058
370493,5,The Giving Tree,2058
22249668,5,Red: A Crayon's Story,2058
18295821,5,The Adventures of Beekle: The Unimaginary Friend,2058
766955,5,"Click, Clack, Moo: Cows That Type",2058
19543,5,Where the Wild Things Are,2058
22718727,5,"Book Scavenger (Book Scavenger, #1)",2058
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2059
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,2059
68653,5,Dinosaurs,2059
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,2059
654169,5,The Monster at the End of This Book (Sesame Book) (Little Golden Book),2059
25785760,5,"Ida, Always",2059
23310161,5,The Day the Crayons Came Home,2059
27247476,5,"The Thank You Book (Elephant & Piggie, #25)",2059
32333298,5,Life,2059
515904,5,"There is a Bird on Your Head! (Elephant & Piggie, #4)",2059
841110,5,The Fall of Freddie the Leaf: A Story Of Life For All Ages,2060
767680,5,If You Give a Mouse a Cookie,2060
188798,5,Linnea in Monet's Garden,2060
630719,4,Moses the Kitten,2060
786256,4,Stellaluna,2060
500799,4,Mick Harte Was Here,2060
19543,4,Where the Wild Things Are,2060
615244,4,Clifford The Small Red Puppy,2060
3636,4,"The Giver (The Giver, #1)",2060
817316,4,Doctor De Soto,2060
4948,5,The Very Hungry Caterpillar,2061
682751,5,Animalia,2061
1632250,5,Baby Animals (A Little Golden Book),2061
17491,5,"The Enchanted Wood (The Faraway Tree, #1)",2061
6435965,5,Hetty Feather,2061
6310,5,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",2061
539073,5,"Upper Fourth at Malory Towers (Malory Towers, #4)",2061
12921068,5,Christmas Wombat,2061
45181,5,"Five Children and It (Five Children, #1)",2061
841396,5,"Calling the Shots (Angels Unlimited, #4)",2061
194870,5,The Complete Adventures of Peter Rabbit,2062
758707,5,Star Wars: A Pop-Up Guide to the Galaxy,2062
9677870,5,Press Here,2062
3579,5,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",2062
821000,5,"Now We Are Six (Winnie-the-Pooh, #4)",2062
113946,5,How the Grinch Stole Christmas!,2062
776407,5,"The House at Pooh Corner (Winnie-the-Pooh, #2)",2062
301736,5,Guess How Much I Love You,2062
7784,5,The Lorax,2062
1401164,5,Window,2062
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2063
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2063
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,2063
11387515,5,Wonder (Wonder #1),2063
16101018,5,The Day the Crayons Quit,2063
127179,5,Library Lion,2063
30118,5,A Light in the Attic,2063
30120,5,Falling Up,2063
13260645,5,A Little Book of Sloth,2063
682920,5,"The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear",2063
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2064
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2064
16101018,5,The Day the Crayons Quit,2064
11233988,5,I Want My Hat Back,2064
370493,5,The Giving Tree,2064
113946,5,How the Grinch Stole Christmas!,2064
191139,5,"Oh, The Places You'll Go!",2064
30120,5,Falling Up,2064
7747422,5,It's a Book,2064
22917,5,The Complete Grimm's Fairy Tales,2064
33376257,5,After the Fall,2065
129771,5,The Other Side,2065
11387515,5,Wonder (Wonder #1),2065
6871646,5,Pete the Cat: I Love My White Shoes,2065
27206444,5,Ada's Violin: The Story of the Recycled Orchestra of Paraguay,2065
27064348,5,Ms. Bixby's Last Day,2065
27414384,5,Wish,2065
13588082,5,Each Kindness,2065
30375421,5,Claymates,2065
9466024,5,Pete the Cat: Rocking in My School Shoes,2065
280313,5,The Rough-Face Girl,2066
113946,5,How the Grinch Stole Christmas!,2066
7784,5,The Lorax,2066
191139,5,"Oh, The Places You'll Go!",2066
4948,5,The Very Hungry Caterpillar,2066
23772,5,Green Eggs and Ham,2066
386132,5,The Elves and the Shoemaker,2066
1161994,5,Martina the Beautiful Cockroach: A Cuban Folktale,2066
98573,5,Harold and the Purple Crayon,2066
19543,5,Where the Wild Things Are,2066
28210996,5,I Dissent: Ruth Bader Ginsburg Makes Her Mark,2067
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2067
7692533,5,The Junkyard Wonders,2067
17290220,5,"Rosie Revere, Engineer",2067
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,2067
8319728,5,Beautiful Oops!,2067
300946,5,The Red Tree,2067
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2067
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,2067
532069,5,Pink and Say,2067
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",2068
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,2068
28637454,5,Armstrong: The Adventurous Journey of a Mouse to the Moon,2068
31626023,5,Blue Sky White Stars,2068
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,2068
129771,5,The Other Side,2068
30205595,5,Stepping Stones: A Refugee Family's Journey,2068
532069,5,Pink and Say,2068
28818766,5,The Journey,2068
315882,5,Henry's Freedom Box: A True Story from the Underground Railroad,2068
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2069
11387515,5,Wonder (Wonder #1),2069
515904,5,"There is a Bird on Your Head! (Elephant & Piggie, #4)",2069
232958,5,I Love You Through and Through,2069
7783920,5,"Because of Mr. Terupt (Mr. Terupt, #1)",2069
682920,5,"The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear",2069
4948,5,The Very Hungry Caterpillar,2069
125507,5,The True Story of the 3 Little Pigs,2069
191113,5,Don't Let the Pigeon Drive the Bus!,2069
11867718,5,"Listen to My Trumpet! (Elephant & Piggie, #17)",2069
158930,4,Man O'War,2070
19321,4,The Tale of Peter Rabbit,2070
294442,4,Journey to the River Sea,2070
24178,4,Charlotte's Web,2070
123170,4,"Big Red (Big Red, #1)",2070
13844,4,The Milly-Molly-Mandy Storybook,2070
487479,4,"The Castle of Adventure (Adventure, #2)",2070
297249,4,"The Boxcar Children (The Boxcar Children, #1)",2070
28450979,4,"The Very Fluffy Kitty, Papillon (Papillon, #1)",2070
2544359,4,The Dragonfly Pool,2070
33376257,5,After the Fall,2071
31423417,5,This Is How We Do It: One Day in the Lives of Seven Kids from around the World,2071
18295821,5,The Adventures of Beekle: The Unimaginary Friend,2071
