book_id,title,average_rating,ratings_count,image_url,author_name
2610851,Lulu Goes to Witch School (An I Can Read Book),3.85,67,https://images.gr-assets.com/books/1315343316m/2610851.jpg,Jane O'Connor
13447545,Lulu Walks the Dogs,4.03,1136,https://images.gr-assets.com/books/1344390999m/13447545.jpg,Judith Viorst
12896162,Lulu and the Cat in the Bag,4.06,97,https://images.gr-assets.com/books/1343844162m/12896162.jpg,Hilary McKay
11816538,Lulu and the Dog from the Sea (Lulu #2),3.93,186,https://images.gr-assets.com/books/1343844113m/11816538.jpg,Hilary McKay
13178600,Lulu and the Duck in the Park,3.89,611,https://images.gr-assets.com/books/1339905775m/13178600.jpg,Hilary McKay
15058932,Lulu and the Rabbit Next Door,4.08,76,https://images.gr-assets.com/books/1346692648m/15058932.jpg,Hilary McKay
18014736,Lulu's Mysterious Mission,3.95,602,https://images.gr-assets.com/books/1379313435m/18014736.jpg,Judith Viorst
23281882,Lulu's Party,3.63,128,https://images.gr-assets.com/books/1412531734m/23281882.jpg,Kit Chase
17265259,"Lulu: My Glamorous Life (Lotus Lane, #3)",4.35,161,https://images.gr-assets.com/books/1366776411m/17265259.jpg,Kyla May
16156212,Lumpito and the Painter from Spain,4.05,103,https://images.gr-assets.com/books/1353243016m/16156212.jpg,Monica Kulling
22718704,Luna and Me: The Story of Julia Butterfly Hill,4.05,181,https://images.gr-assets.com/books/1413161839m/22718704.jpg,Jenny Sue Kostecki-Shaw
25017240,Luna's Red Hat: An Illustrated Storybook to Help Children Cope With Loss and Suicide,4.11,66,https://images.gr-assets.com/books/1424891149m/25017240.jpg,Emmi Smid
7296864,Lunatics and Luck (The Raven Mysteries #3),3.94,83,https://images.gr-assets.com/books/1319717725m/7296864.jpg,Marcus Sedgwick
1490854,Lunch,3.94,1239,https://images.gr-assets.com/books/1383352763m/1490854.jpg,Denise Fleming
20821045,"Lunch Will Never Be the Same! (Phoebe G. Green, #1)",4.04,65,https://images.gr-assets.com/books/1403208225m/20821045.jpg,Veera Hiranandani
6623989,Lunchbox and the Aliens,3.39,80,https://images.gr-assets.com/books/1312030245m/6623989.jpg,Bryan W. Fields
13696101,Lunchtime,3.8,75,https://images.gr-assets.com/books/1359982766m/13696101.jpg,Rebecca Cobb
2220527,Lunchtime Rules,3.56,113,https://images.gr-assets.com/books/1317065574m/2220527.jpg,Vicki Steggall
1198371,Luther's Halloween,3.54,50,https://images.gr-assets.com/books/1309207481m/1198371.jpg,Cari Meister
6439641,"Luv Ya Bunches (Flower Power, #1)",4.06,4321,https://images.gr-assets.com/books/1328812898m/6439641.jpg,Lauren Myracle
2669916,Lying,3.97,51,https://images.gr-assets.com/books/1494448788m/2669916.jpg,Joy Berry
12611248,"Lyle, Lyle, Crocodile Storybook Treasury",4.41,63,https://images.gr-assets.com/books/1328836793m/12611248.jpg,Bernard Waber
2108338,M Is for Music,3.85,116,https://images.gr-assets.com/books/1328876864m/2108338.jpg,Kathleen Krull
127058,"MAMA: A True Story, in Which a Baby Hippo Loses His Mama During a Tsunami, But Finds a New Home, and a New Mama",4.06,127,https://images.gr-assets.com/books/1328875832m/127058.jpg,Jeanette Winter
11275996,MISSING! A Cat Called Buster,4.17,61,https://images.gr-assets.com/books/1317793830m/11275996.jpg,Wendy Orr
27774609,Mabel Jones and the Forbidden City,4.02,51,https://images.gr-assets.com/books/1456090367m/27774609.jpg,Will Mabbitt
20320143,Mabel and the Sock Pirates,4.56,367,https://images.gr-assets.com/books/1388094132m/20320143.jpg,Elwyn Tate
27414368,Mac & Cheese: A Friendship Story That Celebrates Being Different,2.33,117,https://images.gr-assets.com/books/1451860947m/27414368.jpg,James Proimos Jr.
6789497,Mac and Cheese,3.7,216,https://images.gr-assets.com/books/1294030911m/6789497.jpg,Sarah Weeks
24620907,"Macarons at Midnight (Wish, #2)",4.35,360,https://images.gr-assets.com/books/1421850462m/24620907.jpg,Suzanne   Nelson
58058,Macbeth: A Shakespeare Story,3.92,138,https://images.gr-assets.com/books/1415588437m/58058.jpg,Andrew  Matthews
12696977,Machines Go to Work in the City,3.8,217,https://images.gr-assets.com/books/1330009127m/12696977.jpg,William Low
31921678,Macy McMillan and the Rainbow Goddess,4.54,78,https://images.gr-assets.com/books/1502206509m/31921678.jpg,Shari Green
23282283,Mad About Monkeys,4.37,141,https://images.gr-assets.com/books/1418105571m/23282283.jpg,Owen Davey
7986202,Mad At Mommy,3.48,323,https://images.gr-assets.com/books/1328837806m/7986202.jpg,Komako Sakai
23502845,Mad Scientist Academy:  The Dinosaur Disaster,3.7,163,https://images.gr-assets.com/books/1417985829m/23502845.jpg,Matthew McElligott
26508411,Madame Eiffel: The Love Story of the Eiffel Tower,3.03,61,https://images.gr-assets.com/books/1442845475m/26508411.jpg,Alice Briere-Haquet
21423619,Madame Martine,4.1,161,https://images.gr-assets.com/books/1395619741m/21423619.jpg,Sarah S. Brannen
3476466,"Madame Pamplemousse and Her Incredible Edibles (Madame Pamplemousse, #1)",3.94,471,https://images.gr-assets.com/books/1312042492m/3476466.jpg,Rupert Kingfisher
8238727,"Madame Pamplemousse and the Enchanted Sweet Shop (Madame Pamplemousse, #3)",3.92,147,https://images.gr-assets.com/books/1360519983m/8238727.jpg,Rupert Kingfisher
1588798,Madame President,4.27,2081,https://images.gr-assets.com/books/1328870579m/1588798.jpg,Nancy E. Krulik
20949046,Maddi's Fridge,4.4,445,https://images.gr-assets.com/books/1395144885m/20949046.jpg,Lois Brandt
13356180,Maddie the Fun and Games Fairy (Rainbow Magic: Princess Fairies #6),3.98,150,https://images.gr-assets.com/books/1344714130m/13356180.jpg,Daisy Meadows
18689600,"Maddie's Dream (Ponies of Chincoteague, #1)",3.98,53,https://images.gr-assets.com/books/1416788464m/18689600.jpg,Catherine Hapka
10247118,Maddie's Monster Dad,3.69,66,https://images.gr-assets.com/books/1355028814m/10247118.jpg,Scott Gibala-Broxholm
15758801,Maddy West and the Tongue Taker,3.77,95,https://images.gr-assets.com/books/1342648315m/15758801.jpg,Brian Falkner
20345054,Made by Raffi,4.11,63,https://images.gr-assets.com/books/1392868992m/20345054.jpg,Craig  Pomranz
3996164,Made in China: A Story of Adoption,3.43,68,https://images.gr-assets.com/books/1328763823m/3996164.jpg,Vanita Oelschlager
10780997,Made to Play!: Handmade Toys and Crafts for Growing Imaginations,3.81,64,https://images.gr-assets.com/books/1320560407m/10780997.jpg,Joel Henriques
773604,Madeline,4.22,681,https://images.gr-assets.com/books/1354057472m/773604.jpg,Ludwig Bemelmans
29279220,Madeline Finn and the Library Dog,4.44,614,https://images.gr-assets.com/books/1456692978m/29279220.jpg,Lisa Papp
18360157,"Madeline Hatter's Story (Ever After High, #0.4)",4.1,1103,https://images.gr-assets.com/books/1378204859m/18360157.jpg,Shannon Hale
17350556,Madeline and the Old House in Paris,3.63,200,https://images.gr-assets.com/books/1381289786m/17350556.jpg,John Bemelmans Marciano
1287540,Madeline's Christmas,4.2,3012,https://images.gr-assets.com/books/1356100370m/1287540.jpg,Ludwig Bemelmans
773606,Madeline's Rescue,4.24,24889,https://images.gr-assets.com/books/1355323337m/773606.jpg,Ludwig Bemelmans
1775426,"Mademoiselle Jessica (Sweet Valley Twins, #46)",3.4,225,https://images.gr-assets.com/books/1330852829m/1775426.jpg,Francine Pascal
12987151,Madhattan Mystery,3.65,177,https://images.gr-assets.com/books/1322322615m/12987151.jpg,John J. Bonk
982432,Madlenka,3.98,751,https://images.gr-assets.com/books/1317064237m/982432.jpg,Peter Sis
8411679,Madlenka Soccer Star,3.14,127,https://images.gr-assets.com/books/1316728933m/8411679.jpg,Peter Sis
1383235,Madlenka's Dog,4.04,188,https://images.gr-assets.com/books/1311983723m/1383235.jpg,Peter Sis
28114540,Mae and June and the Wonder Wheel,3.72,95,https://images.gr-assets.com/books/1453389593m/28114540.jpg,Charise Mericle Harper
23318024,Mae and the Moon,4.1,86,https://images.gr-assets.com/books/1435079298m/23318024.jpg,Jami Gigot
7819076,"Maestoso Petra (Horse Diaries, #4)",4.28,296,https://images.gr-assets.com/books/1320460883m/7819076.jpg,Jane Kendall
18509630,Maggie Malone and the Mostly Magical Boots,4.34,61,https://images.gr-assets.com/books/1393223055m/18509630.jpg,Jenna McCarthy
28964166,Maggie McGillicuddy's Eye for Trouble,3.69,54,https://images.gr-assets.com/books/1456694345m/28964166.jpg,Susan Hughes
25332030,Maggie and Michael Get Dressed,3.32,172,https://images.gr-assets.com/books/1428639054m/25332030.jpg,Denise Fleming
25785701,Maggie and Wendel: Imagine Everything!,3.65,166,https://images.gr-assets.com/books/1458692587m/25785701.jpg,Cori Doerrfeld
14431280,Maggie's Chopsticks,3.51,112,https://images.gr-assets.com/books/1345996924m/14431280.jpg,Alan Woo
5673806,Maggie's Monkeys,3.86,71,https://images.gr-assets.com/books/1320537997m/5673806.jpg,Linda Sanders-Wells
160623,Magic Beach,4.18,251,https://images.gr-assets.com/books/1328850609m/160623.jpg,Alison Lester
6290293,Magic Box,3.78,265,https://images.gr-assets.com/books/1369160460m/6290293.jpg,Katie Cleminson
17347418,Magic Colors,3.99,71,https://images.gr-assets.com/books/1364433850m/17347418.jpg,PatrickGeorge
985600,Magic Fish,4.05,328,https://images.gr-assets.com/books/1328835729m/985600.jpg,Freya Littledale
23013932,Magic Little Words,3.35,54,https://images.gr-assets.com/books/1418105604m/23013932.jpg,Angele  Delaunois
17349153,"Magic Marks the Spot (The Very Nearly Honorable League of Pirates, #1)",4.05,2555,https://images.gr-assets.com/books/1365392924m/17349153.jpg,Caroline Carlson
17347417,Magic Opposites,4.16,76,https://images.gr-assets.com/books/1364433866m/17347417.jpg,PatrickGeorge
1743510,Magic Pickle Vs. The Egg Poacher,3.85,128,https://images.gr-assets.com/books/1328843136m/1743510.jpg,Scott Morse
30145557,Magic Spell,3.33,88,https://images.gr-assets.com/books/1491126218m/30145557.jpg,Julie Paschkis
277858,Magic Thinks Big,3.77,98,https://images.gr-assets.com/books/1361801724m/277858.jpg,Elisha Cooper
10839304,Magic Trash: A Story of Tyree Guyton and His Art,4.01,95,https://images.gr-assets.com/books/1389595025m/10839304.jpg,J.H. Shapiro
20342561,Magic Tree House Survival Guide,4.35,74,https://images.gr-assets.com/books/1396833620m/20342561.jpg,Mary Pope Osborne
460018,Magic Tree House: #13-16 (Collection# 4),4.05,762,https://images.gr-assets.com/books/1330741622m/460018.jpg,Mary Pope Osborne
271053,Magic Tree House: #29-32,4.16,557,https://images.gr-assets.com/books/1400845137m/271053.jpg,Mary Pope Osborne
13642512,Magic Tree House: #45-48,4.32,84,https://images.gr-assets.com/books/1351213543m/13642512.jpg,Mary Pope Osborne
16113671,"Magic Tricks from the Tree House: A fun companion to Magic Tree House #50: Hurry Up, Houdini!",4.28,80,https://images.gr-assets.com/books/1360646273m/16113671.jpg,Mary Pope Osborne
17239243,Magic Words: From the Ancient Oral Tradition of the Inuit,3.93,99,https://images.gr-assets.com/books/1358993516m/17239243.jpg,Edward Field
838977,"Magic by the Lake (Tales of Magic, #3)",4.07,113,https://images.gr-assets.com/books/1420734139m/838977.jpg,Edward Eager
29441337,Magic for Sale,3.47,55,https://images.gr-assets.com/books/1493223520m/29441337.jpg,Carrie Clickard
20613605,Magic in the Mix,3.99,210,https://images.gr-assets.com/books/1400556039m/20613605.jpg,Annie Barrows
8302103,Magical Mischief,3.37,158,https://images.gr-assets.com/books/1328448647m/8302103.jpg,Anna Dale
21813238,Magical Snow Garden,3.66,96,https://images.gr-assets.com/books/1420041211m/21813238.jpg,Tracey Corderoy
32204617,"Magnets Push, Magnets Pull",3.82,51,https://images.gr-assets.com/books/1487792333m/32204617.jpg,David A. Adler
6631428,"Magnus Maximus, A Marvelous Measurer",3.96,103,https://images.gr-assets.com/books/1316739153m/6631428.jpg,Kathleen T. Pelley
27404238,Magrit,3.92,125,https://images.gr-assets.com/books/1462446038m/27404238.jpg,Lee Battersby
13202090,Magritte's Marvelous Hat,3.91,554,https://images.gr-assets.com/books/1328836826m/13202090.jpg,D.B. Johnson
6703647,Mahtab's Story,3.57,271,https://images.gr-assets.com/books/1328734010m/6703647.jpg,Libby Gleeson
3291483,Mail Harry to the Moon!,3.93,203,https://images.gr-assets.com/books/1344271874m/3291483.jpg,Robie H. Harris
1770225,"Maisy Big, Maisy Small",3.76,215,https://images.gr-assets.com/books/1320416438m/1770225.jpg,Lucy Cousins
98063,Maisy Dresses Up,3.75,122,https://images.gr-assets.com/books/1320430077m/98063.jpg,Lucy Cousins
1259586,Maisy Drives the Bus,3.76,181,https://images.gr-assets.com/books/1320390718m/1259586.jpg,Lucy Cousins
1300739,Maisy Goes Camping: A Maisy First Experience Book,3.6,264,https://images.gr-assets.com/books/1320527876m/1300739.jpg,Lucy Cousins
848713,Maisy Goes Shopping,3.73,136,https://images.gr-assets.com/books/1320544219m/848713.jpg,Lucy Cousins
6794647,Maisy Goes on Vacation: A Maisy First Experience Book,3.58,171,https://images.gr-assets.com/books/1320422493m/6794647.jpg,Lucy Cousins
25241570,Maisy Goes on a Plane,3.54,103,https://images.gr-assets.com/books/1428007642m/25241570.jpg,Lucy Cousins
12908384,Maisy Goes on a Sleepover,3.41,87,https://images.gr-assets.com/books/1333579156m/12908384.jpg,Lucy Cousins
25893624,Maisy Goes to London: A Maisy First Experiences Book,3.62,82,https://images.gr-assets.com/books/1442935821m/25893624.jpg,Lucy Cousins
6637999,Maisy Goes to Preschool: A Maisy First Experiences Book,3.7,527,https://images.gr-assets.com/books/1320428488m/6637999.jpg,Lucy Cousins
9537807,Maisy Goes to the City,3.57,147,https://images.gr-assets.com/books/1320417660m/9537807.jpg,Lucy Cousins
2155191,Maisy Goes to the Hospital: A Maisy First Experience Book,3.67,158,https://images.gr-assets.com/books/1320449647m/2155191.jpg,Lucy Cousins
31159633,Maisy Goes to the Local Bookstore: A Maisy First Experiences Book,3.35,81,https://images.gr-assets.com/books/1483403561m/31159633.jpg,Lucy Cousins
18166958,Maisy Goes to the Movies: A Maisy First Experiences Book,3.36,110,https://images.gr-assets.com/books/1384019299m/18166958.jpg,Lucy Cousins
3949553,Maisy Goes to the Museum: A Maisy First Experience Book,3.59,160,https://images.gr-assets.com/books/1320453813m/3949553.jpg,Lucy Cousins
15797010,Maisy Grows a Garden,3.86,57,https://images.gr-assets.com/books/1351213375m/15797010.jpg,Lucy Cousins
15798737,Maisy Learns to Swim,3.57,158,https://images.gr-assets.com/books/1351213430m/15798737.jpg,Lucy Cousins
18339710,Maisy Plays Soccer,3.25,82,https://images.gr-assets.com/books/1384015333m/18339710.jpg,Lucy Cousins
848709,Maisy Takes a Bath,3.27,168,https://images.gr-assets.com/books/1320537978m/848709.jpg,Lucy Cousins
18700751,Maisy and the Missing Mice (The Maisy Files #1),4.48,69,https://images.gr-assets.com/books/1383406471m/18700751.jpg,Elizabeth Woodrum
502949,Maisy's Bedtime,3.81,262,https://images.gr-assets.com/books/1320539565m/502949.jpg,Lucy Cousins
502948,Maisy's Big Flap Book,4.08,52,https://images.gr-assets.com/books/1320524056m/502948.jpg,Lucy Cousins
20708840,Maisy's Christmas Tree,3.4,57,https://images.gr-assets.com/books/1401074934m/20708840.jpg,Lucy Cousins
25893625,Maisy's Field Day,3.28,64,https://images.gr-assets.com/books/1442935902m/25893625.jpg,Lucy Cousins
2169406,Maisy's Fire Engine,3.63,59,https://images.gr-assets.com/books/1320428484m/2169406.jpg,Lucy Cousins
16142144,Maisy's First Colors: A Maisy Concept Book,3.63,63,https://images.gr-assets.com/books/1367256648m/16142144.jpg,Lucy Cousins
1259588,Maisy's Morning on the Farm,3.99,108,https://images.gr-assets.com/books/1320531812m/1259588.jpg,Lucy Cousins
848712,Maisy's Pool,3.76,105,https://images.gr-assets.com/books/1320554386m/848712.jpg,Lucy Cousins
633059,Maisy's Snowy Christmas Eve with CD,3.58,71,https://images.gr-assets.com/books/1320394253m/633059.jpg,Lucy Cousins
272339,Maizon at Blue Hill,3.65,164,https://images.gr-assets.com/books/1309213557m/272339.jpg,Jacqueline Woodson
29291,Make Way for Ducklings,4.22,71133,https://images.gr-assets.com/books/1362580777m/29291.jpg,Robert McCloskey
25785789,Make Way for Readers,3.44,234,https://images.gr-assets.com/books/1467552042m/25785789.jpg,Judy Sierra
27876864,Maker Lab: 28 Super Cool Projects,4.35,87,https://images.gr-assets.com/books/1460908381m/27876864.jpg,Jack Challoner
904964,"Making Strides (Chestnut Hill, #2)",3.97,542,https://images.gr-assets.com/books/1347069480m/904964.jpg,Lauren Brooke
2366914,Making Waves (Candy Apple #10),4.15,2121,https://images.gr-assets.com/books/1328840200m/2366914.jpg,Randi Reisfeld
17349145,"Making the Team (Case File 13, #2)",4.32,89,https://images.gr-assets.com/books/1365991427m/17349145.jpg,J. Scott Savage
859804,"Makuta's Revenge (Bionicle Chronicles, #3)",3.86,239,https://images.gr-assets.com/books/1328868868m/859804.jpg,Catherine Hapka
25986783,Malaika’s Costume,3.74,98,https://images.gr-assets.com/books/1453942566m/25986783.jpg,Nadia L. Hohn
20730614,Malala Yousafzai: Warrior with Words,4.25,147,https://images.gr-assets.com/books/1394997725m/20730614.jpg,Karen Leggett Abouraya
31932921,Malala's Magic Pencil,4.46,280,https://images.gr-assets.com/books/1507609477m/31932921.jpg,Malala Yousafzai
21942920,"Malala, a Brave Girl from Pakistan/Iqbal, a Brave Boy from Pakistan: Two Stories of Bravery",4.21,463,https://images.gr-assets.com/books/1401057684m/21942920.jpg,Jeanette Winter
30220406,Malala: Activist for Girls' Education,4.36,80,https://images.gr-assets.com/books/1465683119m/30220406.jpg,Raphaele Frier
11697763,Malcolm at Midnight,3.99,692,https://images.gr-assets.com/books/1331407683m/11697763.jpg,W.H. Beck
15829481,Malkin Child,3.75,61,https://images.gr-assets.com/books/1345027419m/15829481.jpg,Livi Michael
1206438,"Mallory Hates Boys (and Gym) (Babysitters Club, #59)",3.52,667,https://images.gr-assets.com/books/1495916019m/1206438.jpg,Ann M. Martin
13773158,"Mallory McDonald, Super Snoop (Mallory McDonald, #18)",4.34,103,https://images.gr-assets.com/books/1355047360m/13773158.jpg,Laurie B. Friedman
16190337,"Mallory and Mary Ann Take New York (Mallory McDonald, #19)",4.31,89,https://images.gr-assets.com/books/1356094647m/16190337.jpg,Laurie B. Friedman
539982,"Mallory and the Dream Horse (The Baby-Sitters Club, #54)",3.47,761,https://images.gr-assets.com/books/1417626716m/539982.jpg,Ann M. Martin
1206421,"Mallory and the Trouble With Twins (The Babysitters Club, #21)",3.57,112,https://images.gr-assets.com/books/1356127284m/1206421.jpg,Ann M. Martin
190343,Malory Towers (The first three books complete and unabridged),4.18,2184,https://images.gr-assets.com/books/1327659810m/190343.jpg,Enid Blyton
1040299,Malory Towers Boxset (6 Books),4.35,770,https://images.gr-assets.com/books/1353150602m/1040299.jpg,Enid Blyton
18048988,Mama Built a Little Nest,4.14,505,https://images.gr-assets.com/books/1394991845m/18048988.jpg,Jennifer Ward
2962345,Mama Cat Has Three Kittens,3.77,101,https://images.gr-assets.com/books/1317792793m/2962345.jpg,Denise Fleming
27781854,Mama Lion Wins the Race,3.42,162,https://images.gr-assets.com/books/1493513261m/27781854.jpg,Jon J. Muth
664624,Mama Played Baseball,3.76,122,https://images.gr-assets.com/books/1328876912m/664624.jpg,David A. Adler
4950643,Mama Says: A Book Of Love For Mothers And Sons,4.35,180,https://images.gr-assets.com/books/1328843466m/4950643.jpg,Rob D. Walker
20723652,Mama Seeton's Whistle,4.09,255,https://images.gr-assets.com/books/1410757421m/20723652.jpg,Jerry Spinelli
27314029,Mama The Alien/Mama la Extraterrestre,3.91,56,https://images.gr-assets.com/books/1470625723m/27314029.jpg,Rene Colato Lainez
18142369,Mama's Day with Little Gray,3.78,77,https://images.gr-assets.com/books/1373998438m/18142369.jpg,Aimee Reid
1163099,Mama's Going to Buy You a Mockingbird,3.97,267,https://images.gr-assets.com/books/1442784973m/1163099.jpg,Jean Little
31019617,Mama's Kisses,3.42,166,https://images.gr-assets.com/books/1469411245m/31019617.jpg,Kate McMullan
2453150,Mama's Milk / Mamá me alimenta,4.35,55,https://images.gr-assets.com/books/1320433325m/2453150.jpg,Michael Elsohn Ross
24612106,Mama's Nightingale: A Story of Immigration and Separation,4.17,404,https://images.gr-assets.com/books/1437125154m/24612106.jpg,Edwidge Danticat
422574,Mama's Saris,4.02,163,https://images.gr-assets.com/books/1337615448m/422574.jpg,Pooja Makhijani
854819,"Mama, I'll Give You the World",3.86,65,https://images.gr-assets.com/books/1320538596m/854819.jpg,Roni Schotter
30312838,"Mama, Look!",3.51,70,https://images.gr-assets.com/books/1476030577m/30312838.jpg,Patricia Murphy
25777470,Mamasaurus,3.42,272,https://images.gr-assets.com/books/1459645501m/25777470.jpg,Stephan Lomp
8320354,Mamba Point,3.76,105,https://images.gr-assets.com/books/1320465723m/8320354.jpg,Kurtis Scaletta
12407005,Mammoth Trouble (Noah Zarc #1),4.09,136,https://images.gr-assets.com/books/1371999900m/12407005.jpg,D. Robert Pease
7762211,Mammoths and Mastodons: Titans of the Ice Age,4.02,66,https://images.gr-assets.com/books/1328813128m/7762211.jpg,Cheryl Bardoe
49828,Mammoths on the Move,4.04,136,https://images.gr-assets.com/books/1328877047m/49828.jpg,Lisa Wheeler
7719823,Man Gave Names to All the Animals,3.91,197,https://images.gr-assets.com/books/1328768784m/7719823.jpg,Bob Dylan
158930,Man O'War,4.28,7813,https://images.gr-assets.com/books/1311278014m/158930.jpg,Walter Farley
877484,"Manchurian Sector (Mars Diaries, #9)",4.12,135,https://images.gr-assets.com/books/1406510107m/877484.jpg,Sigmund Brouwer
1298817,"Mandie and Jonathan's Predicament (Mandie Books, 28)",4.0,485,https://images.gr-assets.com/books/1501214244m/1298817.jpg,Lois Gladys Leppard
508249,"Mandie and the Cherokee Legend (Mandie, #2)",3.94,1738,https://images.gr-assets.com/books/1347979847m/508249.jpg,Lois Gladys Leppard
856178,"Mandie and the Foreign Spies (Mandie, 15)",3.94,830,https://images.gr-assets.com/books/1339078174m/856178.jpg,Lois Gladys Leppard
508247,"Mandie and the Ghost Bandits (Mandie, #3)",3.95,1597,https://images.gr-assets.com/books/1345645172m/508247.jpg,Lois Gladys Leppard
917930,"Mandie and the Graduation Mystery (Mandie, #40)",3.98,339,https://images.gr-assets.com/books/1339079187m/917930.jpg,Lois Gladys Leppard
508255,"Mandie and the Hidden Treasure (Mandie, #9)",3.97,1282,https://images.gr-assets.com/books/1325545624m/508255.jpg,Lois Gladys Leppard
1060789,"Mandie and the Holiday Surprise (Mandie Books, 11)",3.86,962,https://images.gr-assets.com/books/1339077786m/1060789.jpg,Lois Gladys Leppard
508254,"Mandie and the Medicine Man (Mandie Books, #6)",3.91,1205,https://images.gr-assets.com/books/1339077359m/508254.jpg,Lois Gladys Leppard
1060790,Mandie and the Mysterious Bells (Mandie #10),3.95,1153,https://images.gr-assets.com/books/1339077657m/1060790.jpg,Lois Gladys Leppard
156171,"Mandie and the Secret Tunnel (Mandie, #1)",3.96,3614,https://images.gr-assets.com/books/1347063939m/156171.jpg,Lois Gladys Leppard
1061744,"Mandie and the Unwanted Gift (Mandie Books, 29)",3.98,432,https://images.gr-assets.com/books/1320902080m/1061744.jpg,Lois Gladys Leppard
255169,Mandy,4.23,299,https://images.gr-assets.com/books/1476735400m/255169.jpg,Julie Andrews Edwards
290442,"Mandy Miller Fights Back (Sweet Valley Twins, #48)",3.57,226,https://images.gr-assets.com/books/1330853527m/290442.jpg,Francine Pascal
21417443,Manger,3.92,65,https://images.gr-assets.com/books/1400835275m/21417443.jpg,Lee Bennett Hopkins
32978768,Mango Delight,3.89,64,https://images.gr-assets.com/books/1490495035m/32978768.jpg,Fracaswell Hyman
24727082,"Mango, Abuela, and Me",4.14,762,https://images.gr-assets.com/books/1426623207m/24727082.jpg,Meg Medina
139463,Maniac Magee,3.86,100683,https://images.gr-assets.com/books/1395884800m/139463.jpg,Jerry Spinelli
27180087,Manners Are Not for Monkeys,3.6,142,https://images.gr-assets.com/books/1454882949m/27180087.jpg,Heather Tekavec
293872,Manners Can Be Fun,4.2,219,https://images.gr-assets.com/books/1312036336m/293872.jpg,Munro Leaf
8350115,Manners Mash-Up: A Goofy Guide to Good Behavior,3.78,233,https://images.gr-assets.com/books/1311705246m/8350115.jpg,Tedd Arnold
21487599,Manners and Mischief: A Samantha Classic Volume 1,3.97,77,https://images.gr-assets.com/books/1401072524m/21487599.jpg,Susan S. Adler
314271,"Manuelo, the Playing Mantis",3.78,79,https://images.gr-assets.com/books/1309283186m/314271.jpg,Don Freeman
761365,Many Moons,4.1,4300,https://images.gr-assets.com/books/1363787876m/761365.jpg,James Thurber
31111469,Many Moons: A fun guide to learning about moon phases,3.98,57,https://images.gr-assets.com/books/1479711897m/31111469.jpg,Remi Courgeon
178480,Many Thousand Gone: African Americans from Slavery to Freedom,4.25,86,https://images.gr-assets.com/books/1320482225m/178480.jpg,Virginia Hamilton
4877312,Mao and Me,3.84,83,https://images.gr-assets.com/books/1354209367m/4877312.jpg,Chen Jiang Hong
1035468,"Map in the Mystery Machine (Scooby-Doo! Readers, #1)",3.79,82,https://images.gr-assets.com/books/1328843798m/1035468.jpg,Gail Herman
18012466,Maple,4.22,1983,https://images.gr-assets.com/books/1372044076m/18012466.jpg,Lori Nichols
23645087,Maple & Willow Apart,4.06,405,https://images.gr-assets.com/books/1430590772m/23645087.jpg,Lori Nichols
18966220,Maple & Willow Together,4.04,537,https://images.gr-assets.com/books/1394997443m/18966220.jpg,Lori Nichols
28687145,Maple & Willow's Christmas Tree,4.02,250,https://images.gr-assets.com/books/1455501938m/28687145.jpg,Lori Nichols
892027,Mapping Penny's World,3.97,409,https://images.gr-assets.com/books/1316130600m/892027.jpg,Loreen Leedy
17814975,"Maps and Geography (Junior Genius Guides, #2)",3.91,128,https://images.gr-assets.com/books/1392575101m/17814975.jpg,Ken Jennings
979053,Maps and Globes,3.97,375,https://images.gr-assets.com/books/1356001003m/979053.jpg,Jack Knowlton
28818779,Marcel,4.7,257,https://images.gr-assets.com/books/1459328213m/28818779.jpg,Eda Akaltun
20821166,Marcel the Shell: the Most Surprised I've Ever Been,3.88,255,https://images.gr-assets.com/books/1404482737m/20821166.jpg,Jenny Slate
1077932,Marcella: A Raggedy Ann Story,4.07,58,https://images.gr-assets.com/books/1375646506m/1077932.jpg,Johnny Gruelle
3426331,"March Of The Ankylosaurus (Dinosaur Cove, #3)",4.17,240,https://images.gr-assets.com/books/1328838307m/3426331.jpg,Rex Stone
25785556,March of the Mini Beasts,3.64,93,https://images.gr-assets.com/books/1459703704m/25785556.jpg,Ada Hopper
13259764,Marco Goes to School,2.84,106,https://images.gr-assets.com/books/1348682631m/13259764.jpg,Roz Chast
675634,"Mare in the Meadow (Animal Ark, #31)",3.85,695,https://images.gr-assets.com/books/1328869651m/675634.jpg,Ben M. Baglio
29363297,Margarash,3.9,62,https://images.gr-assets.com/books/1475991584m/29363297.jpg,Mark  Riddle
13438155,Margaret and the Moth Tree,4.27,126,https://images.gr-assets.com/books/1327861483m/13438155.jpg,Brit Trogen
30167966,Marge in Charge,3.87,94,https://images.gr-assets.com/books/1462956731m/30167966.jpg,Isla Fisher
28593019,Margo Thinks Twice,2.88,82,https://images.gr-assets.com/books/1470284728m/28593019.jpg,Monica Arnaldo
324528,Marguerite Makes a Book,4.3,263,https://images.gr-assets.com/books/1362150341m/324528.jpg,Bruce Robertson
25074159,Marguerite's Christmas,3.88,67,https://images.gr-assets.com/books/1429097835m/25074159.jpg,India  Desjardins
1260721,"Marianne Dreams (The Magic Drawing Pencil, #1)",4.13,806,https://images.gr-assets.com/books/1407341471m/1260721.jpg,Catherine Storr
